customer_id;first_name;last_name;gender;DOB;job_title;job_industry_category;wealth_segment;deceased_indicator;owns_car
3450;Brooke;Durman;Female;1993-09-16;Safety Technician III;Retail;Mass Customer;N;No
3451;Ruprecht;Loreit;Male;1970-05-01;Sales Associate;n/a;High Net Worth;N;No
3452;Maura;Estevez;Female;1964-09-04;Marketing Manager;Retail;Mass Customer;N;No
3453;Jammie;McEvon;Female;1989-03-12;Product Engineer;Retail;Affluent Customer;N;No
3454;Akim;Mathes;Male;1969-06-09;Web Designer III;n/a;Mass Customer;N;No
3455;Coop;Skey;Male;1954-02-25;Administrative Officer;n/a;Mass Customer;N;Yes
3456;Clovis;Ortsmann;Female;1959-11-08;;n/a;Mass Customer;N;Yes
3457;Robbi;Springthorpe;Female;1956-09-26;;Manufacturing;Mass Customer;N;No
3458;Alejandro;Shakelade;Male;1977-12-01;Web Developer III;Manufacturing;High Net Worth;N;Yes
3459;Emelda;Ramsdell;Female;2000-11-24;;Entertainment;Mass Customer;N;Yes
3460;Reinhold;Barthrup;Male;1999-10-10;Actuary;Financial Services;Mass Customer;N;No
3461;Nigel;Izard;Male;1962-11-30;Environmental Specialist;Manufacturing;Affluent Customer;N;Yes
3462;Jehanna;Sparhawk;Female;1957-03-03;Registered Nurse;Health;High Net Worth;N;No
3463;Fletch;Durrett;Male;1984-06-15;Compensation Analyst;Financial Services;Affluent Customer;N;No
3464;Etheline;Gerretsen;Female;1982-06-09;Staff Accountant III;Financial Services;Mass Customer;N;Yes
3465;Hadria;Pizer;Female;1978-02-01;Chemical Engineer;Manufacturing;High Net Worth;N;Yes
3466;Victor;Zaple;Male;1979-09-28;Marketing Assistant;IT;Mass Customer;N;No
3467;Killy;Spaducci;Male;1980-05-20;VP Quality Control;IT;Mass Customer;N;No
3468;Averill;Woodbridge;Male;1986-10-24;Associate Professor;n/a;Mass Customer;N;No
3469;Arabele;Lantoph;Female;1987-08-24;Nurse Practicioner;Health;Mass Customer;N;Yes
3470;Catherina;Ricca;Female;1967-10-01;Recruiting Manager;Health;Affluent Customer;N;Yes
3471;Brita;Afonso;Female;1953-09-05;Quality Engineer;IT;High Net Worth;N;Yes
3472;Dionysus;McCarlie;Male;1977-06-27;VP Marketing;Retail;Affluent Customer;N;Yes
3473;Sanderson;Alloway;U;;Analog Circuit Design manager;IT;Mass Customer;N;No
3474;Justinian;Crowhurst;Male;1979-11-06;Assistant Manager;Manufacturing;Mass Customer;N;No
3475;Correna;Goldsberry;Female;1985-08-31;Director of Sales;Retail;Affluent Customer;N;No
3476;Stearn;Willerstone;Male;1989-09-07;;Manufacturing;Affluent Customer;N;No
3477;Jaquelin;Leek;Female;1996-01-24;Senior Developer;Financial Services;Affluent Customer;N;Yes
3478;Hartwell;Schach;Male;1986-08-08;Quality Control Specialist;Health;Mass Customer;N;No
3479;Pierette;O' Ronan;Female;1964-08-09;;IT;Mass Customer;N;No
3480;Jarib;;Male;1959-06-24;;n/a;Mass Customer;N;No
3481;Haley;Dessent;Male;1997-10-12;Systems Administrator IV;Manufacturing;High Net Worth;N;No
3482;Roch;Rilston;Female;2000-05-18;Clinical Specialist;Health;Affluent Customer;N;Yes
3483;Emlyn;Burnel;Male;1956-10-02;Senior Sales Associate;Health;High Net Worth;N;Yes
3484;Hedi;Mowday;Female;1976-10-24;Information Systems Manager;Financial Services;High Net Worth;N;Yes
3485;Berthe;Ludwell;Female;1981-05-21;Account Representative II;Financial Services;High Net Worth;N;Yes
3486;Reece;Crewther;Male;1956-07-25;Business Systems Development Analyst;Manufacturing;Mass Customer;N;No
3487;Amalee;Sanderson;Female;1977-12-15;Analyst Programmer;Health;High Net Worth;N;No
3488;Cristobal;Whitrod;Male;1975-08-07;Speech Pathologist;Manufacturing;Mass Customer;N;Yes
3489;Margo;Fletcher;Female;1969-10-30;Help Desk Operator;Argiculture;Mass Customer;N;Yes
3490;Taylor;Dutchburn;Male;1980-06-21;VP Product Management;Financial Services;High Net Worth;N;No
3491;Leanna;Cromb;Female;1976-04-03;Business Systems Development Analyst;Financial Services;Affluent Customer;N;No
3492;Urbanus;Redding;Male;1966-01-27;Civil Engineer;Manufacturing;Mass Customer;N;No
3493;Jeffie;Eakly;Male;1964-02-29;Research Assistant I;Health;High Net Worth;N;No
3494;Robers;Richen;Male;1998-12-24;Account Representative IV;Argiculture;High Net Worth;N;No
3495;Constantine;Frissell;Female;1987-07-12;Programmer III;Financial Services;High Net Worth;N;No
3496;Danya;Burnyeat;Male;1986-04-25;Editor;Manufacturing;Mass Customer;N;Yes
3497;Thia;O'Day;Female;1986-05-03;Administrative Assistant IV;Manufacturing;Affluent Customer;N;Yes
3498;Lois;Abrahim;Female;1995-11-02;;Manufacturing;Mass Customer;N;No
3499;Shelton;Tewkesberrie;Male;1979-06-17;;Manufacturing;Mass Customer;N;Yes
3500;Josy;Fleeman;Female;1967-07-21;;Entertainment;Affluent Customer;N;No
3501;Kayla;Alentyev;Female;1970-01-19;Operator;Telecommunications;Mass Customer;N;Yes
3502;Wilfrid;Cleaves;Male;1997-10-16;Senior Sales Associate;Retail;High Net Worth;N;Yes
3503;Tootsie;Rafter;Female;1979-03-12;Financial Advisor;Financial Services;Affluent Customer;N;Yes
3504;Keriann;Perdue;Female;1963-07-06;Business Systems Development Analyst;Manufacturing;Mass Customer;N;Yes
3505;Dolly;Scallan;Female;1974-08-06;;Retail;Mass Customer;N;No
3506;Mercy;Donisi;Female;1975-06-18;Web Designer I;Financial Services;Mass Customer;N;No
3507;Christoph;Greatreax;Male;1955-03-03;Physical Therapy Assistant;Financial Services;Mass Customer;N;No
3508;Malvin;Marre;Male;1986-08-09;Pharmacist;Health;Mass Customer;N;No
3509;Janine;Hesey;Female;1978-11-22;Pharmacist;Health;Mass Customer;N;Yes
3510;Jemima;Izaac;U;;Safety Technician II;IT;Affluent Customer;N;Yes
3511;Willem;Spraging;Male;1966-12-31;Food Chemist;Health;Affluent Customer;N;No
3512;Vladimir;Abramowsky;Male;1994-03-24;VP Accounting;Financial Services;Mass Customer;N;Yes
3513;Enriqueta;Waterhowse;U;;Internal Auditor;IT;Affluent Customer;N;Yes
3514;Darcy;Ilett;Male;1962-08-24;Environmental Specialist;n/a;Mass Customer;N;No
3515;Leelah;Pynner;Female;1975-01-14;Staff Scientist;Telecommunications;High Net Worth;N;Yes
3516;Diarmid;Vearnals;Male;1977-04-30;;Property;Mass Customer;N;Yes
3517;Domeniga;Terney;Female;1957-07-04;Accounting Assistant IV;n/a;Mass Customer;N;Yes
3518;Magdaia;Beardwell;Female;1980-06-18;Biostatistician I;IT;Mass Customer;N;Yes
3519;Aldus;Kenningley;Male;1978-05-21;Software Consultant;Manufacturing;Mass Customer;N;Yes
3520;Travis;Kaszper;Male;1963-08-17;Research Nurse;Health;Mass Customer;N;Yes
3521;Oneida;Olivia;Female;1980-03-10;Research Associate;n/a;High Net Worth;N;Yes
3522;Lorri;Byrth;Female;1989-08-21;Cost Accountant;Financial Services;High Net Worth;N;Yes
3523;Lin;Tarver;Male;1975-06-14;;n/a;Affluent Customer;N;No
3524;Waiter;Piscopello;Male;1973-12-30;Design Engineer;Financial Services;Mass Customer;N;Yes
3525;Town;Yitzhakov;Male;1996-08-16;Editor;n/a;Mass Customer;N;No
3526;Pail;Iacopini;Male;1978-09-19;General Manager;Telecommunications;High Net Worth;N;Yes
3527;Kiley;Scotson;Female;1978-12-02;Senior Cost Accountant;Financial Services;High Net Worth;N;No
3528;Eliot;Scammell;Male;1964-04-06;Internal Auditor;Manufacturing;Mass Customer;N;Yes
3529;Austine;Kinny;Female;1960-11-23;Structural Analysis Engineer;IT;High Net Worth;N;Yes
3530;Erik;Kenneford;Male;1973-10-23;Staff Scientist;n/a;High Net Worth;N;Yes
3531;Shannah;Pountain;Female;1969-01-27;Marketing Manager;Retail;Affluent Customer;N;Yes
3532;May;Birch;Female;1990-07-24;Media Manager I;Health;High Net Worth;N;Yes
3533;Neale;Lowings;Male;1981-02-14;;Financial Services;Affluent Customer;N;Yes
3534;Kacie;Stanbrooke;Female;1975-05-15;Associate Professor;Manufacturing;Affluent Customer;N;Yes
3535;Bren;Dabbes;Female;1994-09-15;Technical Writer;Manufacturing;High Net Worth;N;No
3536;Laurence;Aulsford;Male;1967-12-24;Professor;Retail;Affluent Customer;N;No
3537;Sholom;Pavlasek;Male;1997-01-15;Graphic Designer;Financial Services;Mass Customer;N;No
3538;Kerby;Nassie;Male;1977-11-14;Marketing Manager;Health;Mass Customer;N;No
3539;Sheelah;Caine;Female;1985-03-21;;IT;Mass Customer;N;Yes
3540;Ali;Naris;Male;1954-08-27;;n/a;Mass Customer;N;Yes
3541;Aloin;Harhoff;Male;1986-01-03;;Health;Mass Customer;N;No
3542;Perl;Suddaby;Female;1975-03-11;Financial Analyst;Financial Services;Mass Customer;N;No
3543;Shanie;Zahor;Female;1986-12-25;Food Chemist;Health;High Net Worth;N;Yes
3544;Benoite;Trahmel;Female;1998-08-13;Help Desk Technician;n/a;Affluent Customer;N;No
3545;Wenonah;Filgate;Female;1974-07-19;Developer II;n/a;High Net Worth;N;No
3546;Hally;Pollie;Female;1983-09-29;GIS Technical Architect;Manufacturing;Affluent Customer;N;Yes
3547;Ganny;Dwerryhouse;Male;1975-05-06;Senior Financial Analyst;Financial Services;Affluent Customer;N;No
3548;Dalli;Seden;Male;1958-08-02;;n/a;Affluent Customer;N;No
3549;Jodee;Macewan;Female;1966-02-24;Sales Representative;Retail;Mass Customer;N;No
3550;Daisey;Britto;Female;1988-11-27;Environmental Tech;Retail;Mass Customer;N;Yes
3551;Zed;Douris;Male;1962-05-10;Pharmacist;Health;Mass Customer;N;Yes
3552;Ebeneser;Lowde;Male;1992-09-07;Internal Auditor;Retail;Affluent Customer;N;Yes
3553;Dietrich;Geggie;Male;1974-12-29;Graphic Designer;Health;Mass Customer;N;No
3554;Briggs;Mower;Male;1978-04-06;GIS Technical Architect;IT;Mass Customer;N;Yes
3555;Latashia;;Female;1976-02-26;Programmer Analyst II;Manufacturing;Mass Customer;N;No
3556;Larina;Gheeorghie;Female;1997-07-05;Senior Developer;Manufacturing;High Net Worth;N;No
3557;Tisha;Gibbings;Female;1978-05-12;;Health;Affluent Customer;N;No
3558;Torey;Sarney;Male;1954-09-05;;n/a;High Net Worth;N;Yes
3559;Farra;Bails;Female;1985-02-19;Assistant Media Planner;Entertainment;High Net Worth;N;Yes
3560;Gav;Bonin;Male;1980-09-01;Structural Analysis Engineer;Retail;Mass Customer;N;Yes
3561;Emelda;Allbones;Female;1968-11-16;Help Desk Operator;Financial Services;Mass Customer;N;Yes
3562;Martynne;Bullivant;Female;1973-01-02;Recruiting Manager;n/a;Affluent Customer;N;No
3563;De;Leyband;Female;1990-03-12;;Financial Services;Affluent Customer;N;No
3564;Sandy;Olford;Male;1972-05-15;Programmer Analyst IV;n/a;High Net Worth;N;Yes
3565;Charyl;Pottiphar;U;;Structural Engineer;IT;High Net Worth;N;Yes
3566;Bram;Pheasant;Male;1976-11-02;Social Worker;Health;Affluent Customer;N;Yes
3567;Eileen;Ilchenko;Female;1980-09-14;Nurse;Financial Services;Affluent Customer;N;Yes
3568;Berthe;Griniov;Female;1955-09-15;Nurse;Retail;Affluent Customer;N;No
3569;Janel;Daice;Female;1973-05-18;Senior Editor;n/a;Affluent Customer;N;No
3570;Mordy;Hedin;Male;1962-01-31;;Entertainment;Mass Customer;N;No
3571;Othilia;Metcalf;Female;1976-06-09;Senior Sales Associate;Property;Mass Customer;N;Yes
3572;Willis;Tilston;Male;1986-03-21;Sales Representative;Retail;Affluent Customer;N;Yes
3573;Mab;Dwyer;Female;1996-10-16;Accounting Assistant I;Manufacturing;Mass Customer;N;Yes
3574;Eileen;Eland;Female;1991-02-05;Clinical Specialist;Health;Mass Customer;N;No
3575;Kandace;Desesquelle;Female;1973-11-06;Administrative Assistant I;IT;Affluent Customer;N;Yes
3576;Rochette;Ebbens;Female;1969-09-19;Account Coordinator;n/a;Mass Customer;N;No
3577;Fowler;Scotsbrook;Male;1964-02-18;Staff Scientist;Retail;High Net Worth;N;No
3578;Dorella;Sineath;Female;1956-10-27;Staff Accountant IV;Property;Mass Customer;N;No
3579;Rachel;Somes;Female;1987-09-15;Software Test Engineer III;Health;High Net Worth;N;No
3580;Roby;Samson;Female;1972-04-24;Occupational Therapist;Health;Mass Customer;N;No
3581;Lindsy;Ygo;Female;1957-07-10;;n/a;Mass Customer;N;Yes
3582;Beryle;Qusklay;Female;1961-12-11;Media Manager II;Property;Mass Customer;N;No
3583;Josselyn;Mathey;Female;1965-05-27;Assistant Professor;Retail;Affluent Customer;N;No
3584;Adler;Teale;Male;1962-01-14;;Health;Mass Customer;N;No
3585;Concordia;Lunbech;Female;1962-07-28;;Financial Services;High Net Worth;N;Yes
3586;Abby;Brownstein;Female;1979-02-05;Registered Nurse;Health;Affluent Customer;N;No
3587;Ines;Galfour;Female;1997-09-24;;n/a;Affluent Customer;N;No
3588;Henrie;Beadman;Female;1961-06-04;Web Developer III;Health;Affluent Customer;N;Yes
3589;Nalani;Dummer;Female;1962-02-19;Computer Systems Analyst II;Health;High Net Worth;N;No
3590;Carolan;Velez;Female;1978-04-16;;Manufacturing;Mass Customer;N;Yes
3591;Dwight;Kinsey;Male;1978-10-28;Accountant III;Financial Services;Mass Customer;N;No
3592;Pall;MacCart;Male;1954-04-27;Junior Executive;n/a;Mass Customer;N;No
3593;Carry;Abercromby;Female;1996-04-10;Legal Assistant;Retail;Mass Customer;N;No
3594;Gustavo;Juschka;Male;1986-01-04;Marketing Assistant;Manufacturing;Mass Customer;N;No
3595;Timi;Huson;Female;1975-12-06;Software Consultant;Retail;Mass Customer;N;No
3596;Christi;Gilluley;Female;1977-12-25;Executive Secretary;Retail;Mass Customer;N;No
3597;Giorgi;;Male;1954-06-16;Analog Circuit Design manager;Property;Affluent Customer;N;Yes
3598;Penny;McKirdy;Male;1994-12-17;Computer Systems Analyst III;Manufacturing;Affluent Customer;N;Yes
3599;Lane;Maguire;Male;1956-02-27;Physical Therapy Assistant;n/a;High Net Worth;N;Yes
3600;Godart;Gooderick;Male;1962-05-17;Staff Accountant II;n/a;Mass Customer;N;No
3601;Fanya;Gethyn;Female;1975-12-23;Junior Executive;IT;Mass Customer;N;No
3602;Alicea;Scamwell;Female;1988-11-27;Account Coordinator;Health;Mass Customer;N;No
3603;Cale;Yaneev;Male;1954-09-27;Sales Representative;Retail;Mass Customer;N;Yes
3604;Findlay;Lubman;Male;1971-04-09;VP Quality Control;Health;High Net Worth;N;Yes
3605;Andy;Risely;Male;1994-01-28;Internal Auditor;n/a;Mass Customer;N;No
3606;Jamima;Wainscot;Female;1957-02-09;Graphic Designer;n/a;High Net Worth;N;No
3607;Troy;Blaydes;Male;2001-05-22;Clinical Specialist;Health;Mass Customer;N;No
3608;Conway;Surgen;Male;1973-05-17;Nurse Practicioner;Argiculture;High Net Worth;N;No
3609;Chicky;Butterfield;Male;1997-09-02;Marketing Manager;Manufacturing;Mass Customer;N;No
3610;Erl;Markel;Male;1987-03-29;Graphic Designer;Financial Services;High Net Worth;N;Yes
3611;Uriah;Chantree;Male;1970-04-10;Statistician II;n/a;Affluent Customer;N;Yes
3612;Normand;Matous;Male;1979-11-27;;IT;High Net Worth;N;No
3613;Fairfax;Pummery;Male;1972-04-21;Budget/Accounting Analyst II;Health;Mass Customer;N;Yes
3614;Berkie;Gimber;Male;1961-06-23;Environmental Specialist;Retail;Affluent Customer;N;Yes
3615;Junia;Napton;Female;1978-07-09;Safety Technician II;IT;Mass Customer;N;Yes
3616;Vale;Dagnan;Male;2001-04-02;Product Engineer;Property;High Net Worth;N;No
3617;Jessa;Milnthorpe;Female;1990-05-06;Structural Analysis Engineer;Manufacturing;Mass Customer;N;Yes
3618;Evyn;Rouby;Male;1966-04-28;Statistician IV;Retail;Affluent Customer;N;Yes
3619;Myranda;Cridland;Female;1996-02-17;Administrative Assistant IV;n/a;Mass Customer;N;Yes
3620;Gerry;Ackhurst;Male;1991-07-30;Computer Systems Analyst II;Retail;Mass Customer;N;No
3621;Umeko;Hearfield;Female;1975-01-16;Developer IV;Health;High Net Worth;N;No
3622;Anetta;Brosenius;Female;1983-09-02;Compensation Analyst;Financial Services;Mass Customer;N;No
3623;Oren;Barwack;Male;1984-11-25;Senior Quality Engineer;Manufacturing;Affluent Customer;N;Yes
3624;Lenka;;Female;1984-10-16;Cost Accountant;Financial Services;Mass Customer;N;Yes
3625;Cammie;Rubinfeld;Female;1953-11-30;VP Marketing;Manufacturing;High Net Worth;N;Yes
3626;Cora;Hince;Female;1978-09-02;Senior Cost Accountant;Financial Services;Mass Customer;N;Yes
3627;Loren;Pischof;Male;1961-08-12;Teacher;Health;High Net Worth;N;Yes
3628;Sharron;Gaynes;Female;1974-10-17;Financial Advisor;Financial Services;Mass Customer;N;Yes
3629;Vale;Starcks;Female;1976-10-29;Editor;Health;High Net Worth;N;No
3630;Jeni;Heymes;Female;1978-11-15;Tax Accountant;Property;Affluent Customer;N;Yes
3631;Mignonne;Barwood;Female;1962-07-01;Project Manager;IT;High Net Worth;N;Yes
3632;Elena;Sandys;Female;1990-03-27;Teacher;n/a;Mass Customer;N;No
3633;Donavon;Ainsby;Male;1983-04-18;Biostatistician III;Health;Mass Customer;N;No
3634;Clemence;Kornas;Female;1963-06-01;Speech Pathologist;n/a;High Net Worth;N;Yes
3635;Elset;;Female;1977-07-06;VP Marketing;Retail;High Net Worth;N;No
3636;Trudi;Bickerstasse;Female;1970-06-24;Director of Sales;Financial Services;Mass Customer;N;Yes
3637;Luigi;Edgeworth;Male;1958-01-01;;Manufacturing;Affluent Customer;N;Yes
3638;Fifi;Dorrins;Female;1996-05-04;Associate Professor;Manufacturing;Mass Customer;N;No
3639;Megan;Perrygo;Female;1974-01-11;Food Chemist;Health;High Net Worth;N;No
3640;Merralee;Forman;Female;1985-04-28;Staff Scientist;n/a;Mass Customer;N;No
3641;Wolfie;Hoyes;Male;1975-10-02;Civil Engineer;Manufacturing;Affluent Customer;N;No
3642;Ardith;Portigall;Female;1962-05-21;;n/a;Affluent Customer;N;Yes
3643;Bettye;Dumberrill;Female;1971-02-08;Technical Writer;n/a;Mass Customer;N;No
3644;Peder;Frotton;Male;1968-01-18;Physical Therapy Assistant;Financial Services;High Net Worth;N;Yes
3645;Cozmo;Rylstone;Male;1961-07-04;Structural Analysis Engineer;Manufacturing;High Net Worth;N;No
3646;Allene;Pauly;Female;1981-10-22;Social Worker;Health;Mass Customer;N;No
3647;Carlyle;Frape;Male;1971-11-07;Marketing Manager;n/a;Affluent Customer;N;No
3648;Tracie;Bartolomeoni;Female;1954-02-21;Paralegal;Financial Services;Mass Customer;N;No
3649;Jayne;Gawthrope;Female;1977-07-12;Office Assistant II;Property;Mass Customer;N;Yes
3650;Darrelle;Rosas;Female;1999-10-21;Office Assistant I;IT;Mass Customer;N;Yes
3651;Baxie;;Male;1999-11-15;Human Resources Assistant I;Manufacturing;Mass Customer;N;No
3652;Aldrich;Camble;Male;1955-02-06;Nurse;Health;High Net Worth;N;Yes
3653;Devlen;Perrett;Male;1991-01-04;Environmental Specialist;n/a;Mass Customer;N;Yes
3654;Kenyon;Paddefield;U;;Electrical Engineer;Manufacturing;Mass Customer;N;No
3655;Waldemar;Mostin;Male;1974-06-01;;n/a;Mass Customer;N;Yes
3656;Talia;Sidnell;Female;1976-12-24;;Property;Mass Customer;N;Yes
3657;Wyatan;Rogeon;Male;1961-07-24;;n/a;High Net Worth;N;No
3658;Bo;Vell;Male;1962-10-20;;Entertainment;Mass Customer;N;Yes
3659;Farra;Catto;Female;1976-12-23;VP Sales;Financial Services;High Net Worth;N;No
3660;Gradeigh;Hothersall;Male;1981-03-14;Administrative Assistant IV;Financial Services;Mass Customer;N;No
3661;Tadeas;Shitliff;Male;1965-12-18;Research Associate;Manufacturing;Mass Customer;N;Yes
3662;Pippo;Cator;Male;1977-12-30;Community Outreach Specialist;Retail;Mass Customer;N;No
3663;Hermy;Casement;Male;1998-02-10;Information Systems Manager;n/a;Affluent Customer;N;No
3664;Faina;Czaja;Female;1990-02-23;Software Test Engineer I;Manufacturing;Mass Customer;N;Yes
3665;Toma;Klaaasen;Female;1989-03-23;Dental Hygienist;Health;Mass Customer;N;No
3666;Mathew;Marousek;Male;1957-03-27;Statistician II;Health;High Net Worth;N;No
3667;Nettie;Goghin;Female;1983-02-06;Graphic Designer;Retail;Mass Customer;N;Yes
3668;Katlin;Ragsdale;Female;1955-02-09;Desktop Support Technician;Property;Mass Customer;N;Yes
3669;Maynard;Isaq;Male;1977-06-18;Design Engineer;Manufacturing;Affluent Customer;N;No
3670;Leupold;Bernardini;Male;1977-03-20;;Financial Services;Affluent Customer;N;Yes
3671;Crystie;Deshorts;Female;1992-01-05;Programmer Analyst III;n/a;Affluent Customer;N;No
3672;Werner;Yglesias;Male;1987-05-25;;IT;Mass Customer;N;Yes
3673;Tobin;Fucher;Male;1979-09-28;;Manufacturing;Mass Customer;N;Yes
3674;Rodger;Gores;Male;1998-12-24;Tax Accountant;Property;Mass Customer;N;No
3675;Samuele;Heller;Male;1999-12-17;Analog Circuit Design manager;Property;Affluent Customer;N;Yes
3676;Derk;Willingale;Male;1965-12-15;Health Coach I;Health;Affluent Customer;N;No
3677;Bartel;Fonteyne;Male;1986-07-11;Senior Financial Analyst;Financial Services;Mass Customer;N;Yes
3678;Tonya;Worthington;Female;1969-08-06;Engineer IV;Manufacturing;Mass Customer;N;No
3679;Murielle;Klimkov;Female;1992-05-05;Developer II;n/a;High Net Worth;N;No
3680;Sawyere;Onele;Male;1983-08-11;Accountant I;Retail;High Net Worth;N;No
3681;Doll;Benedicto;Female;1962-02-06;Community Outreach Specialist;Property;Mass Customer;N;Yes
3682;Dukie;Asson;Male;1978-06-15;GIS Technical Architect;Financial Services;Mass Customer;N;Yes
